Time,Ego_vehicle_longitudinal_speed,Ego_vehicle_pedal_brake_depression,Lead_vehicle_critical_situation_index,Lead_vehicle_longitudinal_speed,Distance_headway_ego_lead_vehicle
605.509948730469,25.8204193115234,0,4,30.5655555725098,48.5312614440918
605.519958496094,25.8310966491699,0,4,30.5655555725098,48.5786361694336
605.529968261719,25.8417778015137,0,4,30.5655555725098,48.625904083252
605.539978027344,25.8524589538574,0,4,30.5655555725098,48.6730651855469
605.549987792969,25.8631420135498,0,4,30.5655555725098,48.7201194763184
605.559997558594,25.8738250732422,0,4,30.5655555725098,48.7670669555664
605.570007324219,25.8845081329346,0,4,30.5655555725098,48.813907623291
605.580017089844,25.8951930999756,0,4,30.5655555725098,48.8606414794922
605.590026855469,25.9058780670166,0,4,30.5655555725098,48.9072685241699
605.600036621094,25.9165649414062,0,4,30.5655555725098,48.9537887573242
605.610046386719,25.9272518157959,0,4,30.5655555725098,49.0002021789551
605.620056152344,25.9379405975342,0,4,30.5655555725098,49.0465087890625
605.630065917969,25.9486293792725,0,4,30.5655555725098,49.0927085876465
605.639953613281,25.9593181610107,0,4,30.5655555725098,49.138801574707
605.649963378906,25.9700088500977,0,4,30.5655555725098,49.1847877502441
605.659973144531,25.9806976318359,0,4,30.5655555725098,49.2306632995605
605.669982910156,25.9913921356201,0,4,30.5655555725098,49.2764358520508
605.679992675781,26.0074291229248,0,4,30.5655555725098,49.3221015930176
605.690002441406,26.0181217193604,0,4,30.5655555725098,49.3676071166992
605.700012207031,26.0288162231445,0,4,30.5655555725098,49.4130020141602
605.710021972656,26.0395107269287,0,4,30.5655555725098,49.4582939147949
605.720031738281,26.0502052307129,0,4,30.5655555725098,49.5034790039062
605.730041503906,26.0609016418457,0,4,30.5655555725098,49.5485534667969
605.740051269531,26.0715961456299,0,4,30.5655555725098,49.5935249328613
605.750061035156,26.0822944641113,0,4,30.5655555725098,49.6383857727051
605.759948730469,26.0929908752441,0,4,30.5655555725098,49.6831436157227
605.769958496094,26.1036891937256,0,4,30.5655555725098,49.7277908325195
605.779968261719,26.114387512207,0,4,30.5655555725098,49.7723350524902
605.789978027344,26.1250877380371,0,4,30.5655555725098,49.8167686462402
605.799987792969,26.1357860565186,0,4,30.5655555725098,49.8610954284668
605.809997558594,26.1464862823486,0,4,30.5655555725098,49.9053192138672
605.820007324219,26.1625385284424,0,4,30.5655555725098,49.9494323730469
605.830017089844,26.1732387542725,0,4,30.5655555725098,49.9933853149414
605.840026855469,26.1839408874512,0,4,30.5655555725098,50.0372314453125
605.850036621094,26.1946430206299,0,4,30.5655555725098,50.0809707641602
605.860046386719,26.2053470611572,0,4,30.5655555725098,50.1246032714844
605.870056152344,26.2160491943359,0,4,30.5655555725098,50.1681289672852
605.880065917969,26.2267532348633,0,4,30.5655555725098,50.2115478515625
605.889953613281,26.2374591827393,0,4,30.5655555725098,50.2548599243164
605.899963378906,26.2481632232666,0,4,30.5655555725098,50.2980613708496
605.909973144531,26.2588691711426,0,4,30.5655555725098,50.3411598205566
605.919982910156,26.2695732116699,0,4,30.5655555725098,50.3841514587402
605.929992675781,26.2802810668945,0,4,30.5655555725098,50.4270324707031
605.940002441406,26.2909870147705,0,4,30.5655555725098,50.4698104858398
605.950012207031,26.3016948699951,0,4,30.5655555725098,50.5124778747559
605.960021972656,26.3124027252197,0,4,30.5655555725098,50.5550384521484
605.970031738281,26.3231105804443,0,4,30.5655555725098,50.5974960327148
605.980041503906,26.3338184356689,0,4,30.5655555725098,50.6398429870605
605.990051269531,26.3445281982422,0,4,30.5655555725098,50.6820831298828
606.000061035156,26.3552379608154,0,4,30.5655555725098,50.7242164611816
606.009948730469,26.3659477233887,0,4,30.5655555725098,50.766242980957
606.019958496094,26.3766574859619,0,4,30.5655555725098,50.808162689209
606.029968261719,26.3873691558838,0,4,30.5655555725098,50.8499755859375
606.039978027344,26.398078918457,0,4,30.5655555725098,50.8916778564453
606.049987792969,26.4087905883789,0,4,30.5655555725098,50.933277130127
606.059997558594,26.4195022583008,0,4,30.5655555725098,50.9747695922852
606.070007324219,26.4302139282227,0,4,30.5655555725098,51.0161514282227
606.080017089844,26.4409275054932,0,4,30.5655555725098,51.057430267334
606.090026855469,26.4516410827637,0,4,30.5655555725098,51.0985984802246
606.100036621094,26.4623546600342,0,4,30.5655555725098,51.1396598815918
606.110046386719,26.4730682373047,0,4,30.5655555725098,51.1806144714355
606.120056152344,26.4891376495361,0,4,30.5655555725098,51.221435546875
606.130065917969,26.4998550415039,0,4,30.5655555725098,51.2621231079102
606.139953613281,26.5105686187744,0,4,30.5655555725098,51.3027038574219
606.149963378906,26.5212841033936,0,4,30.5655555725098,51.3431777954102
606.159973144531,26.5319995880127,0,4,30.5655555725098,51.383544921875
606.169982910156,26.5427150726318,0,4,30.5655555725098,51.4238014221191
606.179992675781,26.5534324645996,0,4,30.5655555725098,51.4639549255371
606.190002441406,26.5641498565674,0,4,30.5655555725098,51.5039978027344
606.200012207031,26.5748672485352,0,4,30.5655555725098,51.5439338684082
606.210021972656,26.5855846405029,0,4,30.5655555725098,51.5837669372559
606.220031738281,26.5963020324707,0,4,30.5655555725098,51.6234893798828
606.230041503906,26.6070194244385,0,4,30.5655555725098,51.6631050109863
606.240051269531,26.6177368164062,0,4,30.5655555725098,51.7026138305664
606.250061035156,26.6284561157227,0,4,30.5655555725098,51.742015838623
606.259948730469,26.6391754150391,0,4,30.5655555725098,51.781307220459
606.269958496094,26.6498928070068,0,4,30.5655555725098,51.8204956054688
606.279968261719,26.6606121063232,0,4,30.5655555725098,51.8595771789551
606.289978027344,26.6713333129883,0,4,30.5655555725098,51.8985481262207
606.299987792969,26.6820526123047,0,4,30.5655555725098,51.9374122619629
606.309997558594,26.6927738189697,0,4,30.5655555725098,51.9761734008789
606.320007324219,26.7034912109375,0,4,30.5655555725098,52.0148239135742
606.330017089844,26.7142124176025,0,4,30.5655555725098,52.0533676147461
606.340026855469,26.7249336242676,0,4,30.5655555725098,52.0918045043945
606.350036621094,26.735652923584,0,4,30.5655555725098,52.1301307678223
606.360046386719,26.746374130249,0,4,30.5655555725098,52.1683540344238
606.370056152344,26.7570972442627,0,4,30.5655555725098,52.206470489502
606.380065917969,26.7678184509277,0,4,30.5655555725098,52.2444763183594
606.389953613281,26.7785377502441,0,4,30.5655555725098,52.2823791503906
606.399963378906,26.7892608642578,0,4,30.5655555725098,52.3201713562012
606.409973144531,26.7999820709229,0,4,30.5655555725098,52.3578567504883
606.419982910156,26.8107032775879,0,4,30.5655555725098,52.395435333252
606.429992675781,26.8214168548584,0,4,30.5655555725098,52.4329071044922
606.440002441406,26.8321018218994,0,4,30.5655555725098,52.470272064209
606.450012207031,26.8427467346191,0,4,30.5655555725098,52.5075302124023
606.460021972656,26.8533382415771,0,4,30.5655555725098,52.5446815490723
606.470031738281,26.8638687133789,0,4,30.5655555725098,52.581729888916
606.480041503906,26.8743305206299,0,4,30.5655555725098,52.6186676025391
606.490051269531,26.8847217559814,0,4,30.5655555725098,52.6555061340332
606.500061035156,26.895040512085,0,4,30.5655555725098,52.6922378540039
606.509948730469,26.9052810668945,0,4,30.5655555725098,52.7288665771484
606.519958496094,26.9154453277588,0,4,30.5655555725098,52.7653961181641
606.529968261719,26.9305515289307,0,4,30.5655555725098,52.8018188476562
606.539978027344,26.9405212402344,0,4,30.5655555725098,52.8380966186523
606.549987792969,26.95041847229,0,4,30.5655555725098,52.8742713928223
606.559997558594,26.9602394104004,0,4,30.5655555725098,52.9103469848633
606.570007324219,26.9699802398682,0,4,30.5655555725098,52.9463272094727
606.580017089844,26.9796466827393,0,4,30.5655555725098,52.9822082519531
606.590026855469,26.9892330169678,0,4,30.5655555725098,53.017993927002
606.600036621094,26.998743057251,0,4,30.5655555725098,53.0536842346191
606.610046386719,27.0081787109375,0,4,30.5655555725098,53.0892753601074
606.620056152344,27.0175361633301,0,4,30.5655555725098,53.1247787475586
606.630065917969,27.026819229126,0,4,30.5655555725098,53.1601829528809
606.639953613281,27.0360317230225,0,4,30.5655555725098,53.195499420166
606.649963378906,27.045166015625,0,4,30.5655555725098,53.2307205200195
606.659973144531,27.0542297363281,0,4,30.5655555725098,53.2658538818359
606.669982910156,27.0632171630859,0,4,30.5655555725098,53.3008918762207
606.679992675781,27.0721340179443,0,4,30.5655555725098,53.3358421325684
606.690002441406,27.0809803009033,0,4,30.5655555725098,53.3707046508789
606.700012207031,27.0897541046143,0,4,30.5655555725098,53.4054794311523
606.710021972656,27.0984573364258,0,4,30.5655555725098,53.4401664733887
606.720031738281,27.1070899963379,0,4,30.5655555725098,53.4747657775879
606.730041503906,27.1156539916992,0,4,30.5655555725098,53.50927734375
606.740051269531,27.1241474151611,0,4,30.5655555725098,53.5437049865723
606.750061035156,27.1325721740723,0,4,30.5655555725098,53.5780487060547
606.759948730469,27.1409282684326,0,4,30.5655555725098,53.6123085021973
606.769958496094,27.1492176055908,0,4,30.5655555725098,53.646484375
606.779968261719,27.1574401855469,0,4,30.5655555725098,53.6805763244629
606.789978027344,27.1655941009521,0,4,30.5655555725098,53.7145881652832
606.799987792969,27.1736831665039,0,4,30.5655555725098,53.7485160827637
606.809997558594,27.1817073822021,0,4,30.5655555725098,53.7823638916016
606.820007324219,27.1896629333496,0,4,30.5655555725098,53.8161354064941
606.830017089844,27.1975536346436,0,4,30.5655555725098,53.8498229980469
606.840026855469,27.2053833007812,0,4,30.5655555725098,53.8834342956543
606.850036621094,27.2131462097168,0,4,30.5655555725098,53.9169654846191
606.860046386719,27.2208442687988,0,4,30.5655555725098,53.9504203796387
